ensembl_gene_id	hsapiens_homolog_associated_gene_name
19506	ENSRNOG00000012386	ZBTB38
19507	ENSRNOG00000008594	TEX47
19508	ENSRNOG00000005256	ZC3H15
19509	ENSRNOG00000045920	MCU
19510	ENSRNOG00000009253	IGSF9B
19511	ENSRNOG00000010345	SSMEM1
19512	ENSRNOG00000061489	TMEM223
19513	ENSRNOG00000034134	CPM
19514	ENSRNOG00000018382	INPP4B
19515	ENSRNOG00000012216	TGFBI
19516	ENSRNOG00000028910	CCDC9B
19517	ENSRNOG00000053361	OR5G3
19518	ENSRNOG00000040136	STPG4
19519	ENSRNOG00000057031	SIX3
19520	ENSRNOG00000010572	PUS7
19521	ENSRNOG00000042983	NUDT21
19522	ENSRNOG00000006079	PSD4
19523	ENSRNOG00000006311	CCR9
19524	ENSRNOG00000008607	U2SURP
19525	ENSRNOG00000046786	TEDDM1
19526	ENSRNOG00000026610	AKIRIN1
19527	ENSRNOG00000048478	KCNE4
19528	ENSRNOG00000055082	MAZ
19529	ENSRNOG00000059572	TSEN34
19530	ENSRNOG00000033502	RIBC2
19531	ENSRNOG00000005608	TEAD4
19532	ENSRNOG00000049295	ZNF780A
19533	ENSRNOG00000014690	PIGT
19534	ENSRNOG00000013013	TLE3
19535	ENSRNOG00000030782	OR10A3
19536	ENSRNOG00000030782	OR10A6
19537	ENSRNOG00000008346	ITGB6
19538	ENSRNOG00000003263	LEFTY1
19539	ENSRNOG00000003263	LEFTY2
19540	ENSRNOG00000018000	RANBP10
19541	ENSRNOG00000039489	TMEM253
19542	ENSRNOG00000008965	SOCS2
19543	ENSRNOG00000010235	PKIG
19544	ENSRNOG00000001490	PDCD2
19545	ENSRNOG00000054331	WDPCP
19546	ENSRNOG00000025590	ARL14EPL
19547	ENSRNOG00000003148	TIMP2
19548	ENSRNOG00000004093	RHOT1
19549	ENSRNOG00000003491	PRKCA
19550	ENSRNOG00000007975	NCOA2
19551	ENSRNOG00000009145	KLF12
19552	ENSRNOG00000040281	ZC3H10
19553	ENSRNOG00000011339	SLK
19554	ENSRNOG00000015188	ZNF2
19555	ENSRNOG00000020340	BRD8
19556	ENSRNOG00000004676	PAK3
19557	ENSRNOG00000030109	KPNA5
19558	ENSRNOG00000000239	CCL7
19559	ENSRNOG00000005943	SP8
19560	ENSRNOG00000007740	TACSTD2
19561	ENSRNOG00000020263	ATP1A3
19562	ENSRNOG00000020263	AC010616.2
19563	ENSRNOG00000001973	UGT2A3
19564	ENSRNOG00000043023	MSMP
19565	ENSRNOG00000021229	AVP
19566	ENSRNOG00000055247	EIF3E
19567	ENSRNOG00000026407	FAM184A
19568	ENSRNOG00000056221	FRMPD3
19569	ENSRNOG00000011781	OPLAH
19570	ENSRNOG00000056658	XYLT1
19571	ENSRNOG00000019290	PSKH1
19572	ENSRNOG00000009265	KCNK9
19573	ENSRNOG00000011082	FABP9
19574	ENSRNOG00000049738	SCGB1D4
19575	ENSRNOG00000049738	SCGB1D2
19576	ENSRNOG00000049738	SCGB1D1
19577	ENSRNOG00000031032	HMGN3
19578	ENSRNOG00000007922	CLDN19
19579	ENSRNOG00000049949	HAPLN4
19580	ENSRNOG00000054086	SP5
19581	ENSRNOG00000036698	NPLOC4
19582	ENSRNOG00000021302	TMEM91
19583	ENSRNOG00000045595	TNFSF9
19584	ENSRNOG00000005388	RASSF3
19585	ENSRNOG00000017151	RNF214
19586	ENSRNOG00000019626	SLC27A5
19587	ENSRNOG00000022736	CDKN2AIP
19588	ENSRNOG00000022565	LRRC25
19589	ENSRNOG00000023296	WTIP
19590	ENSRNOG00000061890	SLC22A9
19591	ENSRNOG00000006403	NECTIN1
19592	ENSRNOG00000039876	HNRNPA0
19593	ENSRNOG00000010795	CNOT4
19594	ENSRNOG00000008187	UBASH3B
19595	ENSRNOG00000014162	PLEKHB2
19596	ENSRNOG00000000802	TBC1D32
19597	ENSRNOG00000000529	PIM1
19598	ENSRNOG00000052811	OOEP
19599	ENSRNOG00000018159	ANXA4
19600	ENSRNOG00000007018	MAPKBP1
19601	ENSRNOG00000011207	GH2
19602	ENSRNOG00000011207	CSH2
19603	ENSRNOG00000011207	GH1
19604	ENSRNOG00000011207	AC127029.3
19605	ENSRNOG00000011207	CSHL1
19606	ENSRNOG00000011207	CSH1
19607	ENSRNOG00000060435	KCNQ4
19608	ENSRNOG00000055735	OR8G5
19609	ENSRNOG00000055735	OR8G1
19610	ENSRNOG00000060269	VWCE
19611	ENSRNOG00000019482	GNAO1
19612	ENSRNOG00000003622	CYBB
19613	ENSRNOG00000019202	PVR
19614	ENSRNOG00000004492	MTERF3
19615	ENSRNOG00000015101	MAK
19616	ENSRNOG00000030316	OTOGL
19617	ENSRNOG00000046159	GNS
19618	ENSRNOG00000018674	NTRK3
19619	ENSRNOG00000003461	ZNF330
19620	ENSRNOG00000048685	OR1F1
19621	ENSRNOG00000030386	CLDN18
19622	ENSRNOG00000016063	VPS35L
19623	ENSRNOG00000024278	RBM42
19624	ENSRNOG00000048690	OR1P1
19625	ENSRNOG00000007077	FEM1B
19626	ENSRNOG00000004198	STXBP6
19627	ENSRNOG00000001225	FAM207A
19628	ENSRNOG00000014815	MYOZ2
19629	ENSRNOG00000037782	GKN3P
19630	ENSRNOG00000001930	CCDC50
19631	ENSRNOG00000015741	SLC2A13
19632	ENSRNOG00000050497	ZNF7
19633	ENSRNOG00000025512	METTL17
19634	ENSRNOG00000048358	SERPINB1
19635	ENSRNOG00000004269	MYT1L
19636	ENSRNOG00000020669	OVOL1
19637	ENSRNOG00000058785	CCDC142
19638	ENSRNOG00000020357	MSTO1
19639	ENSRNOG00000025122	RPS14
19640	ENSRNOG00000049108	TRAV8-1
19641	ENSRNOG00000049108	TRAV8-3
19642	ENSRNOG00000046147	KNOP1
19643	ENSRNOG00000046109	STMP1
19644	ENSRNOG00000018414	CSF1R
19645	ENSRNOG00000016331	SLC25A19
19646	ENSRNOG00000003374	CCDC85A
19647	ENSRNOG00000009163	FAM133B
19648	ENSRNOG00000057061	HOXA13
19649	ENSRNOG00000017187	PRMT6
19650	ENSRNOG00000009588	SNPH
19651	ENSRNOG00000015292	CUL2
19652	ENSRNOG00000039841	SPATA45
19653	ENSRNOG00000019692	METRN
19654	ENSRNOG00000011292	COL1A2
19655	ENSRNOG00000038864	RPS21
19656	ENSRNOG00000051480	FXR1
19657	ENSRNOG00000036917	AMN1
19658	ENSRNOG00000004013	GRIP1
19659	ENSRNOG00000003399	HNRNPH1
19660	ENSRNOG00000007230	KANK3
19661	ENSRNOG00000055863	RNU6-587P
19662	ENSRNOG00000016223	PDHA2
19663	ENSRNOG00000037621	SPATA48
19664	ENSRNOG00000037462	EML6
19665	ENSRNOG00000002397	SLC30A10
19666	ENSRNOG00000042502	SMIM17
19667	ENSRNOG00000031669	LPP
19668	ENSRNOG00000006167	RASAL3
19669	ENSRNOG00000048017	IGKV6D-21
19670	ENSRNOG00000048017	IGKV6-21
19671	ENSRNOG00000048017	IGKV6D-41
19672	ENSRNOG00000054025	RNU6-807P
19673	ENSRNOG00000054025	RF00026
19674	ENSRNOG00000054025	RNU6-204P
19675	ENSRNOG00000059448	VN1R5
19676	ENSRNOG00000017693	SLC2A5
19677	ENSRNOG00000013078	ZCCHC7
19678	ENSRNOG00000009898	CIB4
19679	ENSRNOG00000001587	HOXD12
19680	ENSRNOG00000042112	TRBV12-3
19681	ENSRNOG00000042112	TRBV12-4
19682	ENSRNOG00000011340	ANKRD13C
19683	ENSRNOG00000028404	PPP1R1B
19684	ENSRNOG00000056969	HNRNPM
19685	ENSRNOG00000009533	ERICH3
19686	ENSRNOG00000038176	UFM1
19687	ENSRNOG00000021872	ZNF213
19688	ENSRNOG00000041621	MIR1225
19689	ENSRNOG00000007432	POLR3B
19690	ENSRNOG00000013837	TP53BP1
19691	ENSRNOG00000009515	PGM3
19692	ENSRNOG00000027455	C1orf50
19693	ENSRNOG00000028504	SOCS5
19694	ENSRNOG00000012950	EFR3B
19695	ENSRNOG00000009871	PIWIL2
19696	ENSRNOG00000004090	PRMT1
19697	ENSRNOG00000012817	LRRC17
19698	ENSRNOG00000016034	CNOT9
19699	ENSRNOG00000026840	THAP3
19700	ENSRNOG00000022860	SWI5
19701	ENSRNOG00000038933	SPCS3
19702	ENSRNOG00000011467	UCK1
19703	ENSRNOG00000026408	RNF169
19704	ENSRNOG00000005985	KCNMA1
19705	ENSRNOG00000008857	ADAMTS10
19706	ENSRNOG00000058503	OR5B3
19707	ENSRNOG00000031380	WFDC9
19708	ENSRNOG00000057165	IGLV6-57
19709	ENSRNOG00000054879	ZIC2
19710	ENSRNOG00000013816	CMAS
19711	ENSRNOG00000011308	UHRF2
19712	ENSRNOG00000052132	RNU6-871P
19713	ENSRNOG00000056991	RNU6-400P
19714	ENSRNOG00000056991	RNU6-416P
19715	ENSRNOG00000009050	AMN
19716	ENSRNOG00000008804	OR11H7
19717	ENSRNOG00000004110	TRIB2
19718	ENSRNOG00000048576	SERPINB9
19719	ENSRNOG00000018018	KCNIP2
19720	ENSRNOG00000060494	SPOP
19721	ENSRNOG00000060750	RNF111
19722	ENSRNOG00000001963	MX1
19723	ENSRNOG00000058349	RF00019
19724	ENSRNOG00000007400	SREBF2
19725	ENSRNOG00000050996	KCTD4
19726	ENSRNOG00000012534	MFSD10
19727	ENSRNOG00000004704	DCSTAMP
19728	ENSRNOG00000061438	RPL13
19729	ENSRNOG00000021023	MAG
19730	ENSRNOG00000018853	SLC28A3
19731	ENSRNOG00000029012	SHISA6
19732	ENSRNOG00000022387	OR6N1
19733	ENSRNOG00000060953	OR52L1
19734	ENSRNOG00000054887	RNU6ATAC5P
19735	ENSRNOG00000054887	RNU6ATAC3P
19736	ENSRNOG00000020955	MYL3
19737	ENSRNOG00000002165	ABRAXAS1
19738	ENSRNOG00000008075	IFT74
19739	ENSRNOG00000001275	TMEM184A
19740	ENSRNOG00000007814	KDM3A
19741	ENSRNOG00000020580	C19orf66
19742	ENSRNOG00000009243	OAF
19743	ENSRNOG00000025702	KDM2B
19744	ENSRNOG00000007955	TIMP4
19745	ENSRNOG00000039183	CIP2A
19746	ENSRNOG00000018379	ZNF688
19747	ENSRNOG00000059016	TSPAN12
19748	ENSRNOG00000053563	RNU6-873P
19749	ENSRNOG00000018260	HRH2
19750	ENSRNOG00000011474	PPP1R3B
19751	ENSRNOG00000053269	TMEM106C
19752	ENSRNOG00000004372	CBLN4
19753	ENSRNOG00000007726	AP002956.1
19754	ENSRNOG00000022162	PBX3
19755	ENSRNOG00000039571	GLOD5
19756	ENSRNOG00000061596	OR8H2
19757	ENSRNOG00000061596	OR8H1
19758	ENSRNOG00000061596	OR8H3
19759	ENSRNOG00000046204	TSPAN15
19760	ENSRNOG00000009198	RAB6B
19761	ENSRNOG00000019864	C1QTNF12
19762	ENSRNOG00000056081	RN7SKP39
19763	ENSRNOG00000013439	CPN1
19764	ENSRNOG00000025601	TOPAZ1
19765	ENSRNOG00000026044	PRRG1
19766	ENSRNOG00000058633	RNU6-33P
19767	ENSRNOG00000007335	CCL11
19768	ENSRNOG00000029897	ATP13A3
19769	ENSRNOG00000007576	ZNF597
19770	ENSRNOG00000007151	CDK14
19771	ENSRNOG00000025716	LSM10
19772	ENSRNOG00000021063	GRIN2D
19773	ENSRNOG00000048990	DDX21
19774	ENSRNOG00000052335	RNU6-953P
19775	ENSRNOG00000004033	SEMA6A
19776	ENSRNOG00000021068	PIP5K1A
19777	ENSRNOG00000004425	KLHDC1
19778	ENSRNOG00000055542	VN1R5
19779	ENSRNOG00000013865	ZMYM6
19780	ENSRNOG00000060711	OR4A16
19781	ENSRNOG00000016421	TYR
19782	ENSRNOG00000017681	LIM2
19783	ENSRNOG00000057186	KCTD5
19784	ENSRNOG00000023209	SLAMF7
19785	ENSRNOG00000028533	C20orf85
19786	ENSRNOG00000018859	PIK3IP1
19787	ENSRNOG00000061085	FANCD2
19788	ENSRNOG00000017707	ABI2
19789	ENSRNOG00000029698	PIM3
19790	ENSRNOG00000019093	NRG2
19791	ENSRNOG00000050820	OR1F1
19792	ENSRNOG00000021007	SNX15
19793	ENSRNOG00000005130	OGDH
19794	ENSRNOG00000003307	GCDH
19795	ENSRNOG00000037339	SIGLEC10
19796	ENSRNOG00000037339	SIGLEC11
19797	ENSRNOG00000001765	SLC51A
19798	ENSRNOG00000048973	CCNJ
19799	ENSRNOG00000028357	LRRC14B
19800	ENSRNOG00000004563	SEC24A
19801	ENSRNOG00000020746	LIN7B
19802	ENSRNOG00000004923	MAP4K5
19803	ENSRNOG00000016999	GRP
19804	ENSRNOG00000014745	PDHA1
19805	ENSRNOG00000030238	FNDC5
19806	ENSRNOG00000046361	HOXA7
19807	ENSRNOG00000017133	KIAA1191
19808	ENSRNOG00000008625	RIMKLA
19809	ENSRNOG00000020430	WDR11
19810	ENSRNOG00000003241	GABRG2
19811	ENSRNOG00000037541	SDHAF1
19812	ENSRNOG00000004083	ZC3H14
19813	ENSRNOG00000037744	OAS1
19814	ENSRNOG00000005513	SRSF5
19815	ENSRNOG00000022012	TNFRSF18
19816	ENSRNOG00000015980	DCLRE1C
19817	ENSRNOG00000056781	CFAP221
19818	ENSRNOG00000019983	MLX
19819	ENSRNOG00000009686	AQP7
19820	ENSRNOG00000009686	AL845331.2
19821	ENSRNOG00000016459	EIF3J
19822	ENSRNOG00000019624	MORC2
19823	ENSRNOG00000009958	NKAPD1
19824	ENSRNOG00000006845	PSAPL1
19825	ENSRNOG00000018666	GPSM1
19826	ENSRNOG00000001777	MUC4
19827	ENSRNOG00000019219	VAMP1
19828	ENSRNOG00000057812	SNORA72
19829	ENSRNOG00000019069	NXF1
19830	ENSRNOG00000059413	RNU6-428P
19831	ENSRNOG00000013429	TBL3
19832	ENSRNOG00000015375	LSM1
19833	ENSRNOG00000056165	RN7SKP219
19834	ENSRNOG00000013502	EPS15L1
19835	ENSRNOG00000007518	NCKAP1
19836	ENSRNOG00000046886	OR5H8
19837	ENSRNOG00000046886	OR5H1
19838	ENSRNOG00000046886	OR5H14
19839	ENSRNOG00000046886	OR5H15
19840	ENSRNOG00000046886	OR5H2
19841	ENSRNOG00000046886	OR5H6
19842	ENSRNOG00000050764	OR7G1
19843	ENSRNOG00000004420	RAD21
19844	ENSRNOG00000021560	CASS4
19845	ENSRNOG00000059461	B4GALT1
19846	ENSRNOG00000020377	CIDEB
19847	ENSRNOG00000011910	HNRNPR
19848	ENSRNOG00000035644	MIR23A
19849	ENSRNOG00000021233	ITPA
19850	ENSRNOG00000004050	SNRK
19851	ENSRNOG00000053941	RF00287
19852	ENSRNOG00000016779	FAM120A
19853	ENSRNOG00000013237	POU6F2
19854	ENSRNOG00000060875	RN7SKP140
19855	ENSRNOG00000033929	CSTA
19856	ENSRNOG00000042182	MROH2A
19857	ENSRNOG00000054865	OR6C6
19858	ENSRNOG00000023794	MEI4
19859	ENSRNOG00000061199	TCFL5
19860	ENSRNOG00000011323	LGI3
19861	ENSRNOG00000056067	RNU6-1318P
19862	ENSRNOG00000006698	RAB33A
19863	ENSRNOG00000057086	NAT8
19864	ENSRNOG00000057086	NAT8B
19865	ENSRNOG00000055890	RNU6-591P
19866	ENSRNOG00000020035	CYP17A1
19867	ENSRNOG00000035462	MIR19B1
19868	ENSRNOG00000001782	OSBPL11
19869	ENSRNOG00000019353	CTRL
19870	ENSRNOG00000013454	RALA
19871	ENSRNOG00000010732	SAP18
19872	ENSRNOG00000035496	MIR103A2
19873	ENSRNOG00000026293	JUN
19874	ENSRNOG00000056965	RNU6-118P
19875	ENSRNOG00000015685	MFSD3
19876	ENSRNOG00000010104	POFUT1
19877	ENSRNOG00000006857	NDNF
19878	ENSRNOG00000048978	NPHP3
19879	ENSRNOG00000048978	NPHP3-ACAD11
19880	ENSRNOG00000019508	WARS2
19881	ENSRNOG00000035485	MIR93
19882	ENSRNOG00000008176	NPPA
19883	ENSRNOG00000018505	CIDEA
19884	ENSRNOG00000018420	SLC22A7
19885	ENSRNOG00000015237	GLE1
19886	ENSRNOG00000060954	SNORA2C
19887	ENSRNOG00000048769	NEK5
19888	ENSRNOG00000029194	DHX30
19889	ENSRNOG00000019892	LRRFIP1
19890	ENSRNOG00000008270	CNTROB
19891	ENSRNOG00000056731	UHMK1
19892	ENSRNOG00000001294	IFT81
19893	ENSRNOG00000004288	PTRH2
19894	ENSRNOG00000002425	PCTP
19895	ENSRNOG00000049179	PIDD1
19896	ENSRNOG00000045953	TEX13C
19897	ENSRNOG00000045953	TEX13D
19898	ENSRNOG00000018552	SLC25A38
19899	ENSRNOG00000012806	RBBP6
19900	ENSRNOG00000049489	RAD54L2
19901	ENSRNOG00000010555	PHYHIP
19902	ENSRNOG00000055744	RN7SKP44
19903	ENSRNOG00000011973	IL7
19904	ENSRNOG00000000054	ABHD8
19905	ENSRNOG00000015090	NUBP2
19906	ENSRNOG00000055790	NUP210L
19907	ENSRNOG00000060689	PARP11
19908	ENSRNOG00000007986	OR1B1
19909	ENSRNOG00000004696	ARHGAP5
19910	ENSRNOG00000020514	SOX6
19911	ENSRNOG00000009624	OR5AR1
19912	ENSRNOG00000037909	PPM1F
19913	ENSRNOG00000014041	CEP78
19914	ENSRNOG00000053334	STMN4
19915	ENSRNOG00000018689	C15orf39
19916	ENSRNOG00000006227	IFIH1
19917	ENSRNOG00000023230	C14orf28
19918	ENSRNOG00000006338	LRP6
19919	ENSRNOG00000022838	CNKSR1
19920	ENSRNOG00000033051	SLC22A15
19921	ENSRNOG00000058461	SFPQ
19922	ENSRNOG00000028883	RPL37A
19923	ENSRNOG00000027115	ZC2HC1C
19924	ENSRNOG00000008737	TBC1D21
19925	ENSRNOG00000029778	MAOB
19926	ENSRNOG00000014496	CORO6
19927	ENSRNOG00000061059	VMA21
19928	ENSRNOG00000013067	PHF21B
19929	ENSRNOG00000001211	GATD3A
19930	ENSRNOG00000001211	FP565260.2
19931	ENSRNOG00000001211	GATD3B
19932	ENSRNOG00000016490	NOX3
19933	ENSRNOG00000007329	FRMD6
19934	ENSRNOG00000037149	BCL2L15
19935	ENSRNOG00000011119	SPIN1
19936	ENSRNOG00000008167	ABHD6
19937	ENSRNOG00000021962	FZD2
19938	ENSRNOG00000017836	RRP36
19939	ENSRNOG00000019254	DYRK1B
19940	ENSRNOG00000039587	WDR13
19941	ENSRNOG00000046006	C7orf61
19942	ENSRNOG00000018295	CCAR2
19943	ENSRNOG00000005263	SCAF11
19944	ENSRNOG00000010185	C2orf69
19945	ENSRNOG00000016436	PRL
19946	ENSRNOG00000027233	TRPC5
19947	ENSRNOG00000047959	OVOL3
19948	ENSRNOG00000007408	EBF4
19949	ENSRNOG00000007590	EYA1
19950	ENSRNOG00000017546	MYLK3
19951	ENSRNOG00000051923	SNORD114-26
19952	ENSRNOG00000002882	ZCCHC2
19953	ENSRNOG00000025643	AC006059.2
19954	ENSRNOG00000025643	CCDC13
19955	ENSRNOG00000001971	BBX
19956	ENSRNOG00000056827	RNU6-901P
19957	ENSRNOG00000048676	PIP5KL1
19958	ENSRNOG00000010595	RBM45
19959	ENSRNOG00000016463	PRL
19960	ENSRNOG00000056235	NDUFA3
19961	ENSRNOG00000023280	ALS2
19962	ENSRNOG00000021332	OR52E1
19963	ENSRNOG00000007338	FBLN2
19964	ENSRNOG00000009770	OR8K5
19965	ENSRNOG00000026958	CYREN
19966	ENSRNOG00000055451	GCNT4
19967	ENSRNOG00000004303	TIMP3
19968	ENSRNOG00000053945	DAAM2
19969	ENSRNOG00000053164	RNU6-501P
19970	ENSRNOG00000013794	RBP1
19971	ENSRNOG00000038347	USP21
19972	ENSRNOG00000017907	UBE2I
19973	ENSRNOG00000027434	FITM2
19974	ENSRNOG00000053125	RNU6-276P
19975	ENSRNOG00000046317	MIR372
19976	ENSRNOG00000056780	RNU1-100P
19977	ENSRNOG00000024852	TMX4
19978	ENSRNOG00000027109	ODF3L1
19979	ENSRNOG00000053157	RNU6-1156P
19980	ENSRNOG00000053157	RNU6-1117P
19981	ENSRNOG00000010224	RAB30
19982	ENSRNOG00000021817	IRAK2
19983	ENSRNOG00000039024	SPICE1
19984	ENSRNOG00000039024	AC112128.1
19985	ENSRNOG00000007350	RAC2
19986	ENSRNOG00000032605	RPL32
19987	ENSRNOG00000019005	PDE8A
19988	ENSRNOG00000004032	TMEM94
19989	ENSRNOG00000042717	CIART
19990	ENSRNOG00000060381	COL15A1
19991	ENSRNOG00000003261	USP9X
19992	ENSRNOG00000050137	AJAP1
19993	ENSRNOG00000007508	LRTM2
19994	ENSRNOG00000051720	NUDC
19995	ENSRNOG00000052539	PRPF40B
19996	ENSRNOG00000032895	CYP4F2
19997	ENSRNOG00000009196	RC3H2
19998	ENSRNOG00000020993	MS4A2
19999	ENSRNOG00000004310	CASKIN2
20000	ENSRNOG00000029245	GPR179
20001	ENSRNOG00000014065	AC008481.3
20002	ENSRNOG00000013312	KCNT2
20003	ENSRNOG00000015948	SLC1A5
20004	ENSRNOG00000004341	C1orf116
20005	ENSRNOG00000017597	FBP1
20006	ENSRNOG00000037850	MARC2
20007	ENSRNOG00000050119	PRSS2
20008	ENSRNOG00000050119	PRSS1
20009	ENSRNOG00000050119	PRSS3
20010	ENSRNOG00000016199	HOXC9
20011	ENSRNOG00000039762	GPR82
20012	ENSRNOG00000016989	DOLK
20013	ENSRNOG00000001201	CSTB
20014	ENSRNOG00000020647	CTSG
20015	ENSRNOG00000010267	KLHDC10
20016	ENSRNOG00000010218	EIF5
20017	ENSRNOG00000001315	RSPH14
20018	ENSRNOG00000013027	RGL3
20019	ENSRNOG00000032729	BEX1
20020	ENSRNOG00000032729	BEX2
20021	ENSRNOG00000009592	CYB5R3
20022	ENSRNOG00000046453	DEFA5
20023	ENSRNOG00000046453	DEFA6
20024	ENSRNOG00000001878	KLHL22
20025	ENSRNOG00000018349	POLR1B
20026	ENSRNOG00000061898	OR4C15
20027	ENSRNOG00000054193	RNU12
20028	ENSRNOG00000054699	FAM237A
20029	ENSRNOG00000057829	SCARNA1
20030	ENSRNOG00000050314	MIR302A
20031	ENSRNOG00000005916	PPM1A
20032	ENSRNOG00000048212	KRTAP26-1
20033	ENSRNOG00000026501	SLC6A19
20034	ENSRNOG00000010877	ALG9
20035	ENSRNOG00000010877	AP001781.2
20036	ENSRNOG00000020668	CPSF7
20037	ENSRNOG00000010357	LHX9
20038	ENSRNOG00000024786	ASB6
20039	ENSRNOG00000009340	ZBTB6
20040	ENSRNOG00000046250	MAL2
20041	ENSRNOG00000033512	OR2D3
20042	ENSRNOG00000033338	GIMAP6
20043	ENSRNOG00000015233	ETFA
20044	ENSRNOG00000019028	ZNRF1
20045	ENSRNOG00000020833	CSPG5
20046	ENSRNOG00000013838	HCRTR1
20047	ENSRNOG00000027221	SUN5
20048	ENSRNOG00000004604	SLC38A10
20049	ENSRNOG00000028493	PPP1R15B
20050	ENSRNOG00000001769	TNK2
20051	ENSRNOG00000012581	C6orf58
20052	ENSRNOG00000038012	COMMD6
20053	ENSRNOG00000052725	SHISAL1
20054	ENSRNOG00000008053	ATP8A2
20055	ENSRNOG00000007515	KIF3A
20056	ENSRNOG00000035529	MIR135A2
20057	ENSRNOG00000060464	PLXNA3
20058	ENSRNOG00000002564	PRM3
20059	ENSRNOG00000012724	CZIB
20060	ENSRNOG00000023476	SLC16A5
20061	ENSRNOG00000051524	RNVU1-2
20062	ENSRNOG00000051524	RNU1-92P
20063	ENSRNOG00000025120	GLI1
20064	ENSRNOG00000025209	PLXND1
20065	ENSRNOG00000007491	HOXB13
20066	ENSRNOG00000011279	CMC2
20067	ENSRNOG00000016298	LYSMD3
20068	ENSRNOG00000000476	ZBTB22
20069	ENSRNOG00000014058	TOMM22
20070	ENSRNOG00000042492	COP1
20071	ENSRNOG00000007234	CYP51A1
20072	ENSRNOG00000012939	ABCA7
20073	ENSRNOG00000007668	MAFA
20074	ENSRNOG00000020881	FRMD8
20075	ENSRNOG00000051179	VPS25
20076	ENSRNOG00000014371	CDH13
20077	ENSRNOG00000013902	P2RY12
20078	ENSRNOG00000000436	EGFL8
20079	ENSRNOG00000018067	SMN2
20080	ENSRNOG00000018067	SMN1
20081	ENSRNOG00000000833	VARS2
20082	ENSRNOG00000051192	TMEM211
20083	ENSRNOG00000017752	MCCC2
20084	ENSRNOG00000018191	OPRM1
20085	ENSRNOG00000059790	KRT78
20086	ENSRNOG00000032922	DCLK1
20087	ENSRNOG00000053406	GRAMD1C
20088	ENSRNOG00000010730	EFCAB10
20089	ENSRNOG00000002947	DPT
20090	ENSRNOG00000007984	AMER1
20091	ENSRNOG00000058664	USP9Y
20092	ENSRNOG00000027596	MBD5
20093	ENSRNOG00000000042	XPR1
20094	ENSRNOG00000019208	P2RX5-TAX1BP3
20095	ENSRNOG00000019208	P2RX5
20096	ENSRNOG00000002884	BLZF1
20097	ENSRNOG00000020276	TNNI2
20098	ENSRNOG00000050849	LEPROT
20099	ENSRNOG00000012674	ADRB3
20100	ENSRNOG00000012674	AC144573.1
20101	ENSRNOG00000003402	STX6
20102	ENSRNOG00000039017	NAA50
20103	ENSRNOG00000017219	VAC14
20104	ENSRNOG00000018023	BIN3
20105	ENSRNOG00000003522	MR1
20106	ENSRNOG00000003071	VAMP4
20107	ENSRNOG00000061636	KRT16
20108	ENSRNOG00000002376	CLASP1
20109	ENSRNOG00000042333	DNAL1
20110	ENSRNOG00000046918	APOO
20111	ENSRNOG00000017136	SYT17
20112	ENSRNOG00000001068	RAC1
20113	ENSRNOG00000007646	SIPA1L1
20114	ENSRNOG00000000827	IER3
20115	ENSRNOG00000061192	KRTAP16-1
20116	ENSRNOG00000002185	PGM2
20117	ENSRNOG00000053360	KRTAP16-1
20118	ENSRNOG00000009849	EEF1AKMT1
20119	ENSRNOG00000051120	IL17D
20120	ENSRNOG00000011335	GPR50
20121	ENSRNOG00000010601	SRPK2
20122	ENSRNOG00000018381	CDKAL1
20123	ENSRNOG00000048832	ASB17
20124	ENSRNOG00000058388	ZFP36
20125	ENSRNOG00000008996	DPYSL5
20126	ENSRNOG00000019702	MED29
20127	ENSRNOG00000038495	SEPT14
20128	ENSRNOG00000020623	ALDH16A1
20129	ENSRNOG00000020782	PSPC1
20130	ENSRNOG00000008209	ST3GAL1
20131	ENSRNOG00000049768	ADCY9
20132	ENSRNOG00000057813	IFT172
20133	ENSRNOG00000009718	PEX12
20134	ENSRNOG00000048828	OR2H1
20135	ENSRNOG00000048828	OR2H2
20136	ENSRNOG00000009797	AQP3
20137	ENSRNOG00000028062	ARPC5
20138	ENSRNOG00000002145	TMPRSS7
20139	ENSRNOG00000000812	C6orf136
20140	ENSRNOG00000019412	RHBG
20141	ENSRNOG00000013176	FAR1
20142	ENSRNOG00000002171	PHLDB2
20143	ENSRNOG00000046745	HAUS2
20144	ENSRNOG00000020595	RPS11
20145	ENSRNOG00000002980	TSR1
20146	ENSRNOG00000008761	NCS1
20147	ENSRNOG00000002875	KLHL20
20148	ENSRNOG00000010466	CHPF2
20149	ENSRNOG00000000463	COL11A2
20150	ENSRNOG00000000299	FOXO3
20151	ENSRNOG00000023093	MIS18BP1
20152	ENSRNOG00000038230	MAGEB18
20153	ENSRNOG00000051291	DNHD1
20154	ENSRNOG00000047697	GGT1
20155	ENSRNOG00000047697	GGTLC3
20156	ENSRNOG00000047697	GGT2
20157	ENSRNOG00000047697	GGTLC2
20158	ENSRNOG00000047697	GGTLC1
20159	ENSRNOG00000056721	FANCM
20160	ENSRNOG00000022848	MAGEB6B
20161	ENSRNOG00000022848	MAGEB6
20162	ENSRNOG00000046428	LRRC75B
20163	ENSRNOG00000029608	NKAIN2
20164	ENSRNOG00000020259	C1orf210
20165	ENSRNOG00000002838	PDZD11
20166	ENSRNOG00000050410	SNRPD3
20167	ENSRNOG00000061152	MPHOSPH8
